entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
STMMW_27101	conserved hypothetical protein	275	Q8ZMR1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2743	unreviewed	GENERIC_localization_only
STMMW_27111	conserved hypothetical protein	71	Q8ZMR0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2744	unreviewed	GENERIC_localization_only
STMMW_27122	conserved hypothetical protein	41	A0A0F6B5D7	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_3309	unreviewed	TRULY_UNCHARACTERIZED
STMMW_27141	conserved hypothetical protein	288	Q8ZMQ7	100.0	94.4	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2747	unreviewed	GENERIC_localization_only
STMMW_27331	conserved hypothetical protein	212	Q8ZMN8	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2766	unreviewed	GENERIC_localization_only
STMMW_27471	conserved hypothetical protein	112	A0A0F6B5H6	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_3351	unreviewed	TRULY_UNCHARACTERIZED
STMMW_27621	conserved hypothetical protein	149	Q8ZML9	100.0	100.0	02_blast_hits	strong_ortholog	Potassium binding protein Kbp	ygaU STM2795	unreviewed	NAMED_function_unreviewed
STMMW_27681	conserved hypothetical protein	116	Q8ZML5	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	ygaC STM2801	unreviewed	GENERIC_localization_only
STMMW_27691	conserved hypothetical protein	112	Q8ZML4	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	ygaM STM2802	unreviewed	GENERIC_localization_only
STMMW_27711	conserved hypothetical protein	143	Q8ZML2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2804	unreviewed	GENERIC_localization_only
STMMW_27871	conserved hypothetical protein	188	Q7CPY7	100.0	100.0	02_blast_hits	strong_ortholog	Phosphoglucomutase	yqaB STM2820	unreviewed	NAMED_function_unreviewed
STMMW_27921	conserved hypothetical protein	165	Q8ZMK4	99.4	100.0	02_blast_hits	strong_ortholog	Nicotinamide-nucleotide amidohydrolase PncC (EC 3.5.1.42) (NMN deamidase) (Nicotinamide-nucleotide amidase)	ygaD STM2830	unreviewed	NAMED_function_unreviewed
STMMW_28221	conserved hypothetical protein	114	Q8ZMI4	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	ygbA STM2860	unreviewed	GENERIC_localization_only
STMMW_28301	hypothetical protein found within S. typhipathogenicity island 1	150	Q8ZMI2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2868	unreviewed	GENERIC_localization_only
STMMW_28711	conserved hypothetical protein	173	Q8ZMH2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2908	unreviewed	GENERIC_localization_only
STMMW_28731	conserved hypotheticalprotein	126	Q8ZMH1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2910	unreviewed	GENERIC_localization_only
STMMW_28771	conserved hypothetical protein	316	Q8ZMG7	100.0	100.0	02_blast_hits	strong_ortholog	Nucleoside-diphosphate-sugar epimerase	STM2914	unreviewed	NAMED_function_unreviewed
STMMW_28801	conserved hypothetical protein	420	Q8ZMG5	100.0	100.0	02_blast_hits	strong_ortholog	3-oxo-tetronate kinase (EC 2.7.1.217) (3-dehydrotetronate 4-kinase)	otnK ygbK STM2917	reviewed	CHARACTERIZED_reviewed
STMMW_28811	conserved hypothetical protein	307	Q8ZMG4	100.0	100.0	02_blast_hits	strong_ortholog	L-threonate dehydrogenase (EC 1.1.1.411)	ygbJ STM2918	unreviewed	NAMED_function_unreviewed
STMMW_28851	conserved hypothetical protein	475	Q8ZMG0	100.0	100.0	02_blast_hits	strong_ortholog	Phenolic acid decarboxylase (PAD) (EC 4.1.1.-)	STM2922	unreviewed	NAMED_function_unreviewed
STMMW_28861	conserved hypothetical protein	78	Q7CPW7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2923	unreviewed	GENERIC_localization_only
STMMW_28911	conserved hypothetical protein	349	Q8ZMF8	100.0	100.0	02_blast_hits	strong_ortholog	tRNA pseudouridine synthase D (EC 5.4.99.27) (tRNA pseudouridine(13) synthase) (tRNA pseudouridylate synthase D) (tRNA-uridine isomerase D)	truD STM2928	reviewed	CHARACTERIZED_reviewed
STMMW_28941	conserved hypothetical protein	103	P64162	100.0	100.0	02_blast_hits	strong_ortholog	Cell division protein FtsB	ftsB STM2931	reviewed	CHARACTERIZED_reviewed
STMMW_29001	conserved hypothetical protein	98	Q8ZMF3	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	ygbF STM2937	unreviewed	GENERIC_localization_only
STMMW_29011	conserved hypothetical protein	306	Q8ZMF2	99.7	100.0	02_blast_hits	strong_ortholog	CRISPR-associated endonuclease Cas1 (EC 3.1.-.-)	cas1 STM2938	unreviewed	NAMED_function_unreviewed
STMMW_29021	conserved hypothetical protein	216	Q8ZMF1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	ygcH STM2939	unreviewed	GENERIC_localization_only
STMMW_29031	hypothetical protein	248	Q8ZMF0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2940	unreviewed	GENERIC_localization_only
STMMW_29041	hypothetical protein	352	Q8ZME9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yghJ STM2941	unreviewed	GENERIC_localization_only
STMMW_29051	hypothetical protein	186	Q8ZME8	100.0	100.0	02_blast_hits	strong_ortholog	Transposase	STM2942	unreviewed	NAMED_function_unreviewed
STMMW_29061	hypothetical protein	518	Q8ZME7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM2943	unreviewed	GENERIC_localization_only
STMMW_29071	conserved hypothetical protein	887	Q8ZME6	100.0	100.0	02_blast_hits	strong_ortholog	Helicase	ygcB STM2944	unreviewed	NAMED_function_unreviewed
STMMW_29141	conserved hypothetical protein	223	Q7CPW4	100.0	100.0	02_blast_hits	strong_ortholog	7-carboxy-7-deazaguanine synthase (CDG synthase) (EC 4.3.99.3) (Queuosine biosynthesis protein QueE)	ygcF queE STM2951	unreviewed	NAMED_function_unreviewed
STMMW_29171	conserved hypothetical protein	266	Q8ZME4	100.0	100.0	02_blast_hits	strong_ortholog	Nucleoside triphosphate pyrophosphohydrolase (EC 3.6.1.8)	mazG STM2954	unreviewed	NAMED_function_unreviewed
STMMW_29221	conserved hypothetical protein	380	Q8ZME0	99.7	100.0	02_blast_hits	strong_ortholog	Glycerate kinase 2	STM2959	unreviewed	NAMED_function_unreviewed
STMMW_29261	conserved hypothetical protein	83	A0A0F6B637	98.7	90.4	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_3571	unreviewed	TRULY_UNCHARACTERIZED
STMMW_29271	conserved hypothetical protein	149	Q8ZMD6	100.0	100.0	02_blast_hits	strong_ortholog	MFS superfamily D-glucarate permease	STM2963	unreviewed	NAMED_function_unreviewed
STMMW_29291	conserved hypothetical protein	109	Q8ZMD4	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yqcC STM2965	unreviewed	GENERIC_localization_only
STMMW_29311	conserved hypothetical protein	282	Q8ZMD3	100.0	100.0	02_blast_hits	strong_ortholog	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase)	queF STM2968	reviewed	CHARACTERIZED_reviewed
STMMW_29321	conserved hypothetical protein	454	Q8ZMD2	100.0	100.0	02_blast_hits	strong_ortholog	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase (EC 3.2.2.10) (EC 3.2.2.4) (AMP nucleosidase) (CMP nucleosidase) (GMP nucleosidase) (IMP nucleosidase) (UMP nucleosidase) (dTMP nucleosidase)	ygdH STM2969	unreviewed	NAMED_function_unreviewed
STMMW_29431	conserved hypothetical protein	366	Q7CPW1	99.7	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA large subunit methyltransferase M (EC 2.1.1.186) (23S rRNA (cytidine2498-2'-O)-methyltransferase) (23S rRNA 2'-O-ribose methyltransferase RlmM)	rlmM STM2980	reviewed	CHARACTERIZED_reviewed
STMMW_29481	conserved hypothetical protein	147	Q7CPV7	100.0	100.0	02_blast_hits	strong_ortholog	SufE protein probably involved in Fe-S center assembly	ygdK STM2985	unreviewed	NAMED_function_unreviewed
STMMW_29501	conserved hypothetical protein	268	Q8ZMC1	100.0	100.0	02_blast_hits	strong_ortholog	tRNA threonylcarbamoyladenosine dehydratase (t(6)A37 dehydratase)	ygdL STM2987	unreviewed	NAMED_function_unreviewed
STMMW_29651	conserved hypothetical protein	176	P65554	100.0	100.0	02_blast_hits	strong_ortholog	RNA pyrophosphohydrolase (EC 3.6.1.-) ((Di)nucleoside polyphosphate hydrolase)	rppH nudH STM3004	reviewed	CHARACTERIZED_reviewed
STMMW_29721	hypothetical protein	48					no_ortholog				NO_ORTHOLOG
STMMW_29771	conserved hypothetical protein	235	Q8ZMA1	100.0	100.0	02_blast_hits	strong_ortholog	Aspartate racemase	ygeA STM3015	unreviewed	NAMED_function_unreviewed
STMMW_29831	conserved hypothetical protein	160	Q7CPV4	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM3021	unreviewed	GENERIC_localization_only
STMMW_29851	conserved hypothetical protein	90	Q7CPV3	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional repressor RcnR	rcnR STM3023	reviewed	CHARACTERIZED_reviewed
STMMW_29861	hypothetical protein	232	Q8ZM93	99.6	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3025	unreviewed	GENERIC_localization_only
STMMW_29871	hypothetical protein	186	A0A0H3NRF6	100.0	91.4	02_blast_hits_species	strong_ortholog	Regulatory protein	STM3025.1N stdE SL1344_3004	unreviewed	NAMED_function_unreviewed
STMMW_29941	hypothetical protein (assiciated with virulence)	132	Q8ZM86	100.0	100.0	02_blast_hits	strong_ortholog	tRNA(fMet)-specific endonuclease VapC (EC 3.1.-.-) (RNase VapC) (Toxin VapC)	vapC STM3033	reviewed	CHARACTERIZED_reviewed
STMMW_29951	hypothetical protein (assiciated with virulence)	75	Q7CPV2	100.0	100.0	02_blast_hits	strong_ortholog	Antitoxin VapB	vapB STM3034	reviewed	CHARACTERIZED_reviewed
STMMW_29971	conserved hypothetical protein	268	Q8ZM84	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM3036	unreviewed	GENERIC_localization_only
STMMW_30061	conserved hypothetical protein	137	Q8ZM81	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	ygfX STM3046	unreviewed	GENERIC_localization_only
STMMW_30071	conserved hypothetical protein	88	Q7CPV1	100.0	100.0	02_blast_hits	strong_ortholog	FAD assembly factor SdhE	sdhE ygfY STM3047	reviewed	CHARACTERIZED_reviewed
STMMW_30081	conserved hypothetical protein	326	Q8ZM80	100.0	100.0	02_blast_hits	strong_ortholog	tRNA-modifying protein YgfZ	ygfZ STM3048	reviewed	CHARACTERIZED_reviewed
STMMW_30101	conserved hypothetical protein	103	Q8ZM79	100.0	100.0	02_blast_hits	strong_ortholog	N(4)-acetylcytidine amidohydrolase (ac4C amidohydrolase) (EC 3.5.1.135)	yqfB STM3050	reviewed	CHARACTERIZED_reviewed
STMMW_30121	hypothetical protein	297	Q8ZM77	100.0	100.0	02_blast_hits	strong_ortholog	Outer membrane protein	STM3052	unreviewed	GENERIC_localization_only
STMMW_30191	conserved hypothetical protein	194	Q8ZM71	100.0	99.0	02_blast_hits	strong_ortholog	UPF0149 protein YgfB	ygfB STM3059	reviewed	CHARACTERIZED_reviewed
STMMW_30201	conserved hypothetical protein	109	Q7CPU9	100.0	100.0	02_blast_hits	strong_ortholog	Cell division protein ZapA (Z ring-associated protein ZapA)	zapA STM3060	reviewed	CHARACTERIZED_reviewed
STMMW_30211	conserved hypothetical protein	158	Q8ZM70	100.0	100.0	02_blast_hits	strong_ortholog	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	ygfA STM3061	unreviewed	NAMED_function_unreviewed
STMMW_30251	conserved hypothetical protein	83	A0A0F6B6G4	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_3704	unreviewed	TRULY_UNCHARACTERIZED
STMMW_30321	conserved hypothetical protein	141	Q8ZM67	100.0	100.0	02_blast_hits	strong_ortholog	DNA-binding protein	STM3071	unreviewed	NAMED_function_unreviewed
STMMW_30381	conserved hypothetical protein	252	Q7CPU3	100.0	100.0	02_blast_hits	strong_ortholog	Zn-dependent proteases with possible chaperone function	yggG STM3077	unreviewed	NAMED_function_unreviewed
STMMW_30411	conserved hypothetical protein	157	Q8ZM61	100.0	100.0	02_blast_hits	strong_ortholog	Mannitol dehydrogenase	STM3080	unreviewed	NAMED_function_unreviewed
STMMW_30481	conserved hypothetical protein	43	Q7CPU0	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein YqgB	yqgB STM3087	unreviewed	TRULY_UNCHARACTERIZED
STMMW_30531	conserved hypothetical protein	165	P60190	100.0	100.0	02_blast_hits	strong_ortholog	Protein SprT	sprT STM3092	reviewed	CHARACTERIZED_reviewed
STMMW_30551	conserved hypothetical protein	259	Q8ZM52	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	yggJ STM3094	unreviewed	NAMED_function_unreviewed
STMMW_30571	conserved hypothetical protein	187	Q8ZM51	99.5	100.0	02_blast_hits	strong_ortholog	UPF0301 protein YqgE	yqgE STM3096	reviewed	CHARACTERIZED_reviewed
STMMW_30581	conserved hypothetical protein	138	Q8ZM50	100.0	100.0	02_blast_hits	strong_ortholog	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	yqgF STM3097	reviewed	CHARACTERIZED_reviewed
STMMW_30611	conserved hypothetical protein	234	Q8ZM47	100.0	100.0	02_blast_hits	strong_ortholog	Pyridoxal phosphate homeostasis protein (PLP homeostasis protein)	yggS STM3100	unreviewed	NAMED_function_unreviewed
STMMW_30631	conserved hypothetical protein	96	Q8ZM46	100.0	100.0	02_blast_hits	strong_ortholog	UPF0235 protein YggU	yggU STM3102	reviewed	CHARACTERIZED_reviewed
STMMW_30641	conserved hypothetical protein	197	Q8ZM45	99.5	100.0	02_blast_hits	strong_ortholog	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	rdgB yggV STM3103	reviewed	CHARACTERIZED_reviewed
STMMW_30691	conserved hypothetical protein	108	Q8ZM41	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yggL STM3108	unreviewed	GENERIC_localization_only
STMMW_30701	conserved hypothetical protein	239	Q8ZM40	100.0	100.0	02_blast_hits	strong_ortholog	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB STM3109	reviewed	CHARACTERIZED_reviewed
STMMW_30721	conserved hypothetical protein	91	P67617	100.0	100.0	02_blast_hits	strong_ortholog	Probable Fe(2+)-trafficking protein	yggX STM3111	reviewed	CHARACTERIZED_reviewed
STMMW_30771	conserved hypothetical protein	144	Q8ZM36	100.0	100.0	02_blast_hits	strong_ortholog	Virulence protein STM3117	STM3117	reviewed	CHARACTERIZED_reviewed
STMMW_30791	conserved hypothetical protein	175	Q8ZM35	100.0	100.0	02_blast_hits	strong_ortholog	Monoamine oxidase	STM3119	unreviewed	NAMED_function_unreviewed
STMMW_30851	hypothetical protein	185	Q8ZM31	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3125	unreviewed	GENERIC_localization_only
STMMW_30871	conserved hypothetical protein	124	Q8ZM29	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3127	unreviewed	GENERIC_localization_only
STMMW_30901	conserved hypothetical protein	126	Q8ZM27	100.0	100.0	02_blast_hits	strong_ortholog	Anti-adapter protein IraD	iraD STM3130	reviewed	CHARACTERIZED_reviewed
STMMW_30911	conserved hypothetical protein	161	Q8ZM26	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3131	unreviewed	GENERIC_localization_only
STMMW_30921	conserved hypothetical protein	307	Q8ZM25	100.0	100.0	02_blast_hits	strong_ortholog	Xylanase	STM3132	unreviewed	NAMED_function_unreviewed
STMMW_30981	hypothetical protein	352	Q8ZM22	100.0	100.0	02_blast_hits	strong_ortholog	Methyl-accepting chemotaxis protein	STM3138	unreviewed	NAMED_function_unreviewed
STMMW_31011	hypothetical protein	236	Q8ZM20	100.0	100.0	02_blast_hits	strong_ortholog	Molybdenum-binding periplasmic protein	STM3141	unreviewed	NAMED_function_unreviewed
STMMW_31111	conserved hypothetical protein	95	Q7CPS7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yghW STM3151	unreviewed	GENERIC_localization_only
STMMW_31151	hypothetical protein	136	Q8ZM11	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3155	unreviewed	GENERIC_localization_only
STMMW_31161	hypothetical protein	134	Q8ZM10	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3156	unreviewed	GENERIC_localization_only
STMMW_31201	conserved hypothetical protein	49	Q7CPS5	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM3160	unreviewed	GENERIC_localization_only
STMMW_31271	conserved hypothetical protein	151	Q8ZM04	100.0	100.0	02_blast_hits	strong_ortholog	Diadenosine tetraphosphate (Ap4A) hydrolase	STM3167	unreviewed	NAMED_function_unreviewed
STMMW_31281	conserved hypothetical protein	723	Q8ZM03	100.0	100.0	02_blast_hits	strong_ortholog	UPF0313 protein YgiQ	ygiQ STM3168	reviewed	CHARACTERIZED_reviewed
STMMW_31401	conserved hypothetical protein	104	Q7CPS3	100.0	100.0	02_blast_hits	strong_ortholog	Probable quinol monooxygenase YgiN	ygiN STM3180	unreviewed	NAMED_function_unreviewed
STMMW_31421	conserved hypothetical protein	193	Q8ZLZ7	99.5	100.0	02_blast_hits	strong_ortholog	Esterase	yqiA STM3182	unreviewed	NAMED_function_unreviewed
STMMW_31431	conserved hypothetical protein	275	Q8ZLZ6	100.0	100.0	02_blast_hits	strong_ortholog	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (3',5'-cyclic AMP phosphodiesterase) (cAMP phosphodiesterase) (EC 3.1.4.53)	icc cpdA STM3183	unreviewed	NAMED_function_unreviewed
STMMW_31441	conserved hypothetical protein	140	Q8ZLZ5	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yqiB STM3184	unreviewed	GENERIC_localization_only
STMMW_31451	conserved hypothetical protein	210	Q7CPS2	100.0	100.0	02_blast_hits	strong_ortholog	ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase)	yqiE STM3185	unreviewed	NAMED_function_unreviewed
STMMW_31481	conserved hypothetical protein	387	Q7CPS0	100.0	100.0	02_blast_hits	strong_ortholog	Glutathionylspermidine synthase	ygiC STM3188	unreviewed	NAMED_function_unreviewed
STMMW_31491	conserved hypothetical protein	276	Q8ZLZ3	100.0	100.0	02_blast_hits	strong_ortholog	4,5-DOPA dioxygenase extradiol (EC 1.13.11.29)	ygiD STM3189	unreviewed	NAMED_function_unreviewed
STMMW_31511	conserved hypothetical protein	58	A0A0F6B6X1	100.0	100.0	02_blast_hits_species	strong_ortholog	DUF4051 domain-containing protein	STM14_3865	unreviewed	NAMED_function_unreviewed
STMMW_31571	conserved hypothetical protein	119	Q8ZLY9	100.0	100.0	02_blast_hits	strong_ortholog	Ubiquinone biosynthesis accessory factor UbiK	ubiK yqiC STM3196	reviewed	CHARACTERIZED_reviewed
STMMW_31631	conserved hypothetical protein	433	Q8ZLY5	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	ygiF STM3202	unreviewed	GENERIC_localization_only
STMMW_32031	conserved hypothetical phage protein	243					no_ortholog				NO_ORTHOLOG
STMMW_32151	conserved hypothetical protein	255	Q8ZLY1	100.0	100.0	02_blast_hits	strong_ortholog	Transporter	yqjH STM3214	unreviewed	NAMED_function_unreviewed
STMMW_32161	conserved hypothetical protein	215	Q8ZLY0	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional regulator	yqjI STM3215	unreviewed	NAMED_function_unreviewed
STMMW_32211	conserved hypothetical protein	378	Q8ZLX5	99.7	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA large subunit methyltransferase G (EC 2.1.1.174) (23S rRNA m2G1835 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase RlmG)	rlmG STM3220	reviewed	CHARACTERIZED_reviewed
STMMW_32221	conserved hypothetical protein	165	Q7CPR6	100.0	100.0	02_blast_hits	strong_ortholog	Metal-dependent hydrolase	ygjP STM3221	unreviewed	NAMED_function_unreviewed
STMMW_32311	conserved hypothetical protein	99	Q7CPR1	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yqjK STM3231	unreviewed	GENERIC_localization_only
STMMW_32331	conserved hypothetical protein	328	Q8ZLW8	100.0	100.0	02_blast_hits	strong_ortholog	Glutathione S-transferase	yqjG STM3233	unreviewed	NAMED_function_unreviewed
STMMW_32361	conserved hypothetical protein	233	Q8ZLW6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhaK STM3236	unreviewed	GENERIC_localization_only
STMMW_32371	conserved hypothetical protein	54	Q7CPQ9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhaL STM3237	unreviewed	GENERIC_localization_only
STMMW_32381	conserved hypothetical protein	436	Q8ZLW5	100.0	100.0	02_blast_hits	strong_ortholog	UPF0597 protein YhaM	yhaM STM3238	reviewed	CHARACTERIZED_reviewed
STMMW_32461	conserved hypothetical protein	128					no_ortholog				NO_ORTHOLOG
STMMW_32471	conserved hypothetical protein	381	Q8ZLV9	100.0	100.0	02_blast_hits	strong_ortholog	Glycerate kinase	garK STM3247	unreviewed	NAMED_function_unreviewed
STMMW_32631	conserved hypothetical protein	287	Q8ZLU5	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI)	yraL rsmI STM3263	unreviewed	NAMED_function_unreviewed
STMMW_32651	conserved hypothetical protein	131	Q8ZLU3	100.0	100.0	02_blast_hits	strong_ortholog	UPF0102 protein YraN	yraN STM3265	reviewed	CHARACTERIZED_reviewed
STMMW_32681	conserved hypothetical protein	222	Q8ZLU1	100.0	100.0	02_blast_hits	strong_ortholog	Nucleoside-diphosphate-sugar epimerase	yraR STM3268	unreviewed	NAMED_function_unreviewed
STMMW_32691	conserved hypothetical protein	172	Q7CPQ5	99.4	100.0	02_blast_hits	strong_ortholog	Intracellular proteinase	yhbO STM3269	unreviewed	NAMED_function_unreviewed
STMMW_32701	conserved hypothetical protein	147	P60822	100.0	100.0	02_blast_hits	strong_ortholog	UPF0306 protein YhbP	yhbP STM3270	reviewed	CHARACTERIZED_reviewed
STMMW_32711	conserved hypothetical protein	105	P67349	100.0	95.2	02_blast_hits	strong_ortholog	UPF0213 protein YhbQ	yhbQ STM3271	reviewed	CHARACTERIZED_reviewed
STMMW_32731	conserved hypothetical protein	174	Q8ZLU0	100.0	100.0	02_blast_hits	strong_ortholog	Ubiquinone biosynthesis accessory factor UbiT	yhbT ubiT STM3273	unreviewed	NAMED_function_unreviewed
STMMW_32751	conserved hypothetical protein	298	Q8ZLT9	100.0	100.0	02_blast_hits	strong_ortholog	Ubiquinone biosynthesis hydroxylase UbiV (EC 1.97.1.15) (2-(all-trans-polyprenyl)phenol 6-hydroxylase subunit UbiV)	yhbV ubiV STM3275	unreviewed	NAMED_function_unreviewed
STMMW_32781	putative conserved hypothetical protein	176	Q8ZLT6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3278	unreviewed	GENERIC_localization_only
STMMW_32881	conserved hypothetical protein	140	P67218	100.0	100.0	02_blast_hits	strong_ortholog	Ribosome maturation factor RimP	rimP STM3288	reviewed	CHARACTERIZED_reviewed
STMMW_32901	conserved hypothetical protein	354	Q8ZLS9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3291	unreviewed	GENERIC_localization_only
STMMW_32971	conserved hypothetical protein	110	Q7CPP8	100.0	100.0	02_blast_hits	strong_ortholog	RNA-binding protein YhbY	yhbY STM3298	unreviewed	NAMED_function_unreviewed
STMMW_33071	conserved hypothetical protein	97	Q7CPP5	100.0	100.0	02_blast_hits	strong_ortholog	Acid stress protein IbaG	yrbA STM3308	unreviewed	NAMED_function_unreviewed
STMMW_33141	conserved hypothetical protein	328	Q8ZLS1	100.0	100.0	02_blast_hits	strong_ortholog	Arabinose 5-phosphate isomerase KdsD (API) (L-API) (EC 5.3.1.13)	kdsD STM3315	reviewed	CHARACTERIZED_reviewed
STMMW_33151	conserved hypothetical protein	188	Q8ZLS0	100.0	100.0	02_blast_hits	strong_ortholog	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC (EC 3.1.3.45) (KDO 8-P phosphatase)	kdsC STM3316	reviewed	CHARACTERIZED_reviewed
STMMW_33221	conserved hypothetical protein	284	Q8ZLR8	100.0	100.0	02_blast_hits	strong_ortholog	RNase adapter protein RapZ	rapZ STM3323	reviewed	CHARACTERIZED_reviewed
STMMW_33241	conserved hypothetical protein	210	Q7CPN6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yrbL STM3325	unreviewed	GENERIC_localization_only
STMMW_33261	conserved hypothetical protein	217	Q8ZLR6	100.0	100.0	02_blast_hits	strong_ortholog	Glyoxalase	yhbL STM3327	unreviewed	NAMED_function_unreviewed
STMMW_33281	conserved hypothetical protein	309	Q7CPN5	100.0	100.0	02_blast_hits	strong_ortholog	FeS oxidoreductase	yhcC STM3329	unreviewed	NAMED_function_unreviewed
STMMW_33311	conserved hypothetical protein	367	Q8ZLR2	99.7	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhcG STM3332	unreviewed	GENERIC_localization_only
STMMW_33341	conserved hypothetical protein	155	Q8ZLQ9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhcH STM3335	unreviewed	GENERIC_localization_only
STMMW_33421	conserved hypothetical protein	250	Q8ZLQ4	99.6	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM3343	unreviewed	GENERIC_localization_only
STMMW_33461	conserved hypothetical protein	134	Q8ZLQ2	100.0	100.0	02_blast_hits	strong_ortholog	Z-ring associated protein G (Cell division protein ZapG)	yhcB STM3347	unreviewed	NAMED_function_unreviewed
STMMW_33491	conserved hypothetical protein	243	Q8ZLQ0	100.0	100.0	02_blast_hits	strong_ortholog	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (EC 2.4.2.52)	STM3350	unreviewed	NAMED_function_unreviewed
STMMW_33611	conserved hypothetical protein	90	Q7CPM9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yhcO STM3363	unreviewed	GENERIC_localization_only
